STATION_NU,PROV_TERR_,LATITUDE,LONGITUDE,node_id,reach_id
03HA002,QC,60.066669464111200,-71.061111450195200,72220100030305,72220100035
03HA003,QC,60.066669464111200,-71.130561828613200,72220100030505,72220100035
03HA015,QC,60.091670989990100,-71.191673278808500,72220200020101,72220200021
03HA010,QC,60.013889312744000,-71.744438171386700,72220400010041,72220400011
03HA009,QC,60.000000000000000,-71.750000000000000,72220400010141,72220400011
03HA011,QC,59.819438934326200,-71.738891601562500,72220400020891,72220400021
03HA012,QC,59.809440612792900,-71.736671447753900,72220400030133,72220400033
03HA004,QC,60.019439697265500,-71.775001525878900,72220500010081,72220500011
03HA001,QC,59.988891601562400,-71.908332824707000,72220500010511,72220500011
03HB003,QC,59.955558776855400,-72.405563354492200,72220600010081,72220600011
03HB004,QC,60.191669464111200,-72.660560607910100,72220600030721,72220600031
03HB005,QC,60.191669464111200,-72.675003051757700,72220600030761,72220600031
03JB002,QC,58.652778625488300,-70.405563354492200,72240100020525,72240100025
03JB001,QC,58.640281677246100,-70.420562744140500,72240100020635,72240100025
03JB004,QC,58.284168243408200,-71.282501220703000,72240300050171,72240300051
03JA002,QC,57.296390533447300,-74.750000000000000,72240900200183,72240900203
03KE001,QC,58.026111602783200,-68.485282897949200,72261000010225,72261000015
03KC002,QC,57.686668395996100,-69.591667175292900,72262100010381,72262100011
03KC003,QC,57.560558319091700,-70.084999084472600,72262300010741,72262300011
03KA001,QC,57.258331298828000,-71.079719543457000,72262400030171,72262400031
03LD006,QC,56.833328247070200,-68.958061218261700,72264000020013,72264000023
03LD004,QC,56.642780303955000,-68.563888549804700,72264000070043,72264000073
03LE002,QC,55.837779998779200,-68.414436340332000,72265000150041,72265000151
03MB002,QC,57.883331298828000,-67.583328247070200,72270400050451,72270400051
03MB003,QC,57.783329010009800,-67.491668701171900,72270400070051,72270400071
03MC001,QC,57.910560607910100,-66.372779846191400,72270800070163,72270800073
03ME002,QC,58.154720306396400,-65.843612670898300,72280300030071,72280300031
03MD001,QC,56.783058166503800,-64.868057250976600,72280700020593,72280700023
03MD002,QC,55.861938476562400,-64.879997253417900,72280800020011,72280800021
02YL012,NL,48.953189849853500,-57.827751159667900,72302000050053,72302000053
02YL003,NL,48.982860565185400,-57.760578155517500,72302000050363,72302000053
02YL007,NL,49.170139312744000,-57.438251495361200,72302000110083,72302000113
02YK001,NL,49.161941528320200,-57.424438476562400,72302000120071,72302000121
02YK009,NL,49.196388244628800,-57.259719848632700,72302000140271,72302000141
02YK010,NL,48.668560028076200,-58.084030151367200,72302000220603,72302000223
02YL001,NL,49.242919921875000,-57.360248565673800,72302000250551,72302000251
02YO005,NL,48.924171447753800,-55.658058166503800,72304000030531,72304000031
02YO001,NL,48.930561065673800,-55.668609619140500,72304000050021,72304000051
02YO018,NL,48.943218231201200,-55.792358398437500,72304000050591,72304000051
02YO007,NL,48.944999694824100,-55.828330993652300,72304000050741,72304000051
02YO010,NL,48.976108551025300,-56.017780303955000,72304000070131,72304000071
02YO019,NL,48.980918884277300,-56.031829833984400,72304000070161,72304000071
02YO013,NL,48.974941253662100,-56.034358978271400,72304000070171,72304000071
02YO011,NL,48.844390869140500,-56.269668579101500,72304000090331,72304000091
02YO016,NL,48.760078430175800,-56.582420349121100,72304000110571,72304000111
02YQ003,NL,49.166671752929700,-54.533329010009800,72306000020373,72306000023
02YQ001,NL,49.016281127929700,-54.850669860839800,72306000060231,72306000061
02YQ004,NL,48.768608093261600,-55.081108093261600,72306000090521,72306000091
02ZH001,NL,47.946670532226500,-54.284328460693400,72307500040145,72307500045
02ZK001,NL,47.227111816406200,-53.568611145019500,72307500190044,72307500194
02ZD002,NL,47.743309020996100,-56.933998107910100,72309000040331,72309000041
03NE013,NL,56.157138824462800,-61.776058197021400,72312000010121,72312000011
03NF001,NL,55.234138488769500,-61.301689147949100,72316000070501,72316000071
03NG001,NL,54.623611450195200,-60.977218627929700,72318000080401,72318000081
03PB002,NL,54.131919860839800,-61.426811218261600,72320000150181,72320000151
03PD002,NL,53.402168273925800,-60.149391174316300,72330000010525,72330000015
03PC001,NL,53.337001800537100,-60.172031402587800,72330000020365,72330000025
03OE019,NL,53.279388427734400,-60.272750854492200,72340100010401,72340100011
03OE016,NL,53.295421600341700,-60.292579650878800,72340100010461,72340100011
03OE014,NL,53.237579345703000,-60.675251007080000,72340100040051,72340100041
03OE004,NL,53.246109008789000,-60.710559844970700,72340100040171,72340100041
03OE007,NL,53.249168395996100,-60.768890380859400,72340100040401,72340100041
03OE005,NL,53.244171142578000,-60.773330688476500,72340100040431,72340100041
03OE015,NL,53.243560791015500,-60.776611328125000,72340100050014,72340100054
03OE001,NL,53.245109558105400,-60.782108306884800,72340100060011,72340100061
03OE012,NL,52.964721679687500,-61.412311553955000,72340100100471,72340100101
03OE008,NL,52.968891143798800,-61.433059692382700,72340100100551,72340100101
03OE006,NL,52.972499847412100,-61.437500000000000,72340100100561,72340100101
03OE013,NL,52.970081329345700,-61.445388793945200,72340100100591,72340100101
03OE003,NL,52.612579345703000,-61.185440063476500,72340100270081,72340100271
03OE002,NL,52.615829467773400,-61.181671142578000,72340100270101,72340100271
03OD009,NL,53.239559173583900,-63.284919738769500,72340300010231,72340300011
03OD001,NL,53.443328857421900,-63.686668395996100,72340300040101,72340300041
03OD004,NL,53.423328399658200,-63.233329772949100,72340300070371,72340300071
03OD010,NL,53.504108428955000,-63.945419311523400,72340400010071,72340400011
03OD008,NL,53.524639129638700,-64.115028381347600,72340400010711,72340400011
03OC003,NL,52.968441009521400,-64.661613464355400,72340400100103,72340400103
03OC005,NL,52.285831451416000,-64.325828552246000,72340400220561,72340400221
03OC007,NL,52.687778472900300,-64.689437866210800,72340400470403,72340400473
03QC001,NL,53.534278869628800,-57.493858337402300,72350200020251,72350200021
03QC003,NL,52.446861267089800,-56.297580718994000,72350500060221,72350500061
03QC002,NL,52.648609161377000,-56.871219635009800,72350500190235,72350500195
02XC001,QC,51.772499084472600,-57.599998474121100,72350600040201,72350600041
02XB001,QC,51.612499237060400,-58.702499389648400,72350800030811,72350800031
02XA008,QC,50.680561065673800,-59.588890075683600,72350900020661,72350900021
02XA006,QC,50.701938629150300,-59.599170684814500,72360000040171,72360000041
02XA007,QC,51.843608856201200,-60.124721527099600,72360000180023,72360000183
02XA003,NL,52.229808807372900,-61.316940307617200,72360000260641,72360000261
02XA004,NL,52.163890838622900,-60.059440612792900,72360000540141,72360000541
02WC002,QC,50.396671295166000,-60.446941375732400,72370000070111,72370000071
02WB001,QC,50.191669464111200,-61.593059539794900,72380000010311,72380000011
02WB003,QC,50.427219390869000,-61.713611602783200,72380000100041,72380000101
02WB002,QC,51.141670227050800,-61.611110687255900,72380000170591,72380000171
02VC001,QC,50.307781219482400,-63.622501373291000,72390400020681,72390400021
02VC002,QC,51.767219543457000,-63.718330383300800,72390400360651,72390400361
02VC003,NL,52.096111297607400,-63.706108093261600,72390400620183,72390400623
02VB001,QC,50.324169158935400,-64.454170227050700,72390800020024,72390800024
02VB003,QC,50.377498626708900,-64.425827026367200,72390800030351,72390800031
02VB004,QC,50.685829162597600,-64.580833435058500,72390800070023,72390800073
02UC002,QC,50.350280761718800,-66.190277099609400,72402000020241,72402000021
02UB002,QC,50.211391448974600,-66.660560607910100,72403000070054,72403000074
02TC001,QC,49.201389312744000,-68.338890075683500,72404100030043,72404100033
02TC003,QC,49.334999084472600,-68.347503662109400,72404100050073,72404100053
02TC004,QC,50.644439697265500,-68.724998474121000,72404500040024,72404500044
02TE001,QC,49.154998779296900,-68.404441833496000,72405000060063,72405000063
02TE003,QC,49.558330535888700,-68.720832824707000,72405000100493,72405000103
02TE002,QC,49.706939697265500,-68.907783508300700,72405000160064,72405000164
02SB001,QC,49.183059692382700,-69.201393127441400,72406000060301,72406000061
02SB004,QC,49.175559997558600,-69.227218627929700,72406000060461,72406000061
02SB005,QC,49.182781219482400,-69.246391296386700,72406000060601,72406000061
02SC002,QC,48.661670684814500,-69.166938781738200,72407000060031,72407000061
02RH008,QC,48.426391601562400,-71.076942443847600,72408200010054,72408200014
02RH015,QC,48.304168701171900,-71.194442749023300,72408200090173,72408200093
02RH002,QC,48.309719085693400,-71.212219238281100,72408200100024,72408200104
02RH071,QC,48.305900573730400,-71.440597534179700,72408200150091,72408200151
02RH034,QC,48.182220458984400,-71.645278930664100,72408200170381,72408200171
02RH017,QC,48.450561523437500,-71.254173278808500,72408300040024,72408300044
02RH001,QC,48.577220916747900,-71.635276794433500,72408300090024,72408300094
02RG006,QC,48.375560760497900,-71.979438781738200,72408300180024,72408300184
02RG005,QC,48.375000000000000,-71.993606567382700,72408300190071,72408300191
02RF001,QC,48.686389923095700,-72.488059997558500,72408400050091,72408400051
02RF002,QC,49.276390075683600,-73.356666564941400,72408400180471,72408400181
02RF006,QC,49.256671905517500,-73.708328247070200,72408400430351,72408400431
02RD002,QC,48.899440765380900,-72.211669921875000,72408600060031,72408600061
02RD007,QC,48.942501068115100,-72.172599792480400,72408600080101,72408600081
02RD003,QC,48.887779235839800,-72.263610839843800,72408600470024,72408600474
02RE002,QC,49.168891906738300,-72.568893432617200,72408600590291,72408600591
02RE001,QC,49.318889617919900,-72.638061523437500,72408600610131,72408600611
02RE004,QC,49.000560760497900,-72.504722595214800,72408600710111,72408600711
02RE003,QC,49.102500915527300,-72.732498168945200,72408600720451,72408600721
02RC002,QC,48.754169464111200,-71.839996337890500,72408700050014,72408700054
02RC007,QC,48.780830383300800,-71.697502136230400,72408700110014,72408700114
02RC003,QC,49.900001525878800,-71.254173278808500,72408900080064,72408900084
02RA001,QC,50.721668243408200,-71.044998168945200,72408900520111,72408900521
02RC010,QC,49.607498168945200,-71.299438476562500,72408900670201,72408900671
02PD002,QC,46.894168853759800,-71.151390075683500,72409000090024,72409000094
02PD001,QC,46.985000610351500,-71.197219848632700,72409000110211,72409000111
02PE003,QC,47.056671142578000,-70.887222290039100,72409000160161,72409000161
02PE001,QC,47.123611450195200,-70.818328857421900,72409000190014,72409000194
02PE009,QC,47.447498321533200,-70.510559082031100,72409000280045,72409000285
02PF001,QC,47.694171905517500,-70.216941833496000,72409000320441,72409000321
02PD003,QC,46.806671142578000,-71.203056335449200,72510000010305,72510000015
02PL007,QC,46.194721221923800,-72.283889770507700,72510000180471,72510000181
02PL016,QC,46.199001312255900,-72.098197937011700,72510000200311,72510000201
02PL001,QC,46.368888854980400,-71.622497558593800,72510000250231,72510000251
02PL005,QC,46.306110382080000,-71.451393127441400,72510000260811,72510000261
02PA003,QC,46.548610687255900,-72.410278320312500,72510000330191,72510000331
02PA007,QC,46.583610534667900,-72.404716491699200,72510000330491,72510000331
02PA001,QC,46.610279083252000,-72.383331298828000,72510000330681,72510000331
02PA006,QC,47.040279388427600,-72.279441833496000,72510000370681,72510000371
02PJ005,QC,46.587779998779200,-71.216392517089800,72510000450311,72510000451
02PJ004,QC,46.503890991210900,-71.073608398437500,72510000470011,72510000471
02PJ023,QC,46.463611602783200,-71.058609008789100,72510000470251,72510000471
02PJ006,QC,46.435829162597600,-71.021667480468800,72510000470471,72510000471
02PJ036,QC,46.383060455322300,-70.958328247070200,72510000470861,72510000471
02PJ022,QC,46.373889923095700,-70.928611755371000,72510000480021,72510000481
02PJ003,QC,46.307781219482400,-70.885559082031100,72510000480471,72510000481
02PJ020,QC,46.246940612792900,-70.817222595214800,72510000490121,72510000491
02PJ021,QC,46.210559844970700,-70.775283813476600,72510000490411,72510000491
02PJ018,QC,46.201110839843800,-70.745002746582000,72510000500011,72510000501
02PJ039,QC,46.119438171386600,-70.696388244628900,72510000500521,72510000501
02PJ017,QC,46.118061065673800,-70.673057556152300,72510000510091,72510000511
02PJ014,QC,46.097778320312400,-70.656112670898300,72510000510231,72510000511
02PJ041,QC,46.095829010009800,-70.650833129882700,72510000520034,72510000524
02PJ042,QC,45.948501586914000,-70.655998229980400,72510000540181,72510000541
02PJ033,QC,45.900279998779200,-70.629440307617200,72510000540481,72510000541
02PJ013,QC,45.707500457763700,-70.763061523437500,72510000560261,72510000561
02PJ002,QC,45.691669464111200,-70.785827636718800,72510000560441,72510000561
02PJ011,QC,45.573890686035100,-70.880561828613200,72510000590014,72510000594
02PJ001,QC,45.573608398437500,-70.885002136230400,72510000600023,72510000603
02PB037,QC,46.626388549804700,-72.199996948242200,72510000630531,72510000631
02PB034,QC,46.665279388427600,-72.126937866210800,72510000640201,72510000641
02PB001,QC,46.676940917968800,-72.096389770507700,72510000640361,72510000641
02PB002,QC,46.706939697265500,-72.083328247070200,72510000650031,72510000651
02PB019,QC,46.852779388427600,-71.877502441406100,72510000690014,72510000694
02PB020,QC,46.861671447753800,-71.871673583984400,72510000700064,72510000704
02PB008,QC,46.886669158935400,-71.856391906738200,72510000710161,72510000711
02PB003,QC,46.889438629150300,-71.836936950683500,72510000720081,72510000721
02PB005,QC,46.910831451416000,-71.826942443847600,72510000740101,72510000741
02PB007,QC,46.947780609130900,-71.799171447753900,72510000740341,72510000741
02PB024,QC,46.997501373291000,-71.743331909179700,72510000750211,72510000751
02PB004,QC,46.916110992431500,-71.858612060546900,72510000770201,72510000771
02PC012,QC,46.855560302734400,-71.621391296386700,72510000910461,72510000911
02PC002,QC,46.889720916747900,-71.527221679687500,72510000920501,72510000921
02PJ028,QC,46.058609008789000,-70.527778625488200,72510001020611,72510001021
02PJ029,QC,46.058330535888700,-70.526672363281100,72510001020621,72510001021
02PJ027,QC,45.946670532226500,-70.459716796875000,72510001030541,72510001031
02PJ030,QC,46.164169311523400,-70.639717102050700,72510001050311,72510001051
02PJ031,QC,46.201671600341700,-70.893890380859400,72510001080531,72510001081
02PH009,QC,46.728889465332000,-71.136940002441400,72510001110551,72510001111
02PH011,QC,46.691108703613300,-71.068893432617200,72510001120351,72510001121
02PH004,QC,46.635559082031200,-71.044723510742200,72510001150024,72510001154
02PJ007,QC,46.659168243408200,-71.288612365722600,72510001230281,72510001231
02NG005,QC,46.449440002441300,-72.739997863769500,72520100030024,72520100034
02NG001,QC,46.615829467773400,-72.679443359375000,72520100080014,72520100084
02NG004,QC,46.893608093261600,-72.930000305175700,72520300010101,72520300011
02NE002,QC,47.444171905517500,-72.797500610351600,72520300080024,72520300084
02NE003,QC,47.612499237060400,-72.914169311523300,72520300120451,72520300121
02ND001,QC,47.655559539794900,-72.962783813476600,72520400010121,72520400011
02ND002,QC,47.671939849853500,-73.001106262207000,72520400010321,72520400011
02ND003,QC,47.676391601562400,-73.042778015136700,72520400020011,72520400021
02NC003,QC,47.753890991210900,-72.879173278808500,72520500020024,72520500024
02NC002,QC,47.796390533447300,-72.968330383300700,72520700010493,72520700013
02NC001,QC,47.896938323974600,-73.776107788085800,72520700130293,72520700133
02NB001,QC,47.758609771728500,-73.893608093261700,72520800020581,72520800021
02NB006,QC,47.634441375732400,-74.000000000000000,72520800060181,72520800061
02NB002,QC,47.632221221923800,-74.003326416015500,72520800060201,72520800061
02NA001,QC,48.336109161377000,-74.058609008789100,72520900050581,72520900051
02OF014,QC,45.914718627929700,-72.491386413574200,72530400040471,72530400041
02OF030,QC,45.896671295166000,-72.505561828613200,72530400040561,72530400041
02OF019,QC,45.887218475341700,-72.483329772949200,72530400040661,72530400041
02OF002,QC,45.861671447753800,-72.453056335449200,72530400040871,72530400041
02OF001,QC,45.658889770507700,-72.143608093261700,72530400080641,72530400081
02OF004,QC,45.563888549804700,-72.006393432617200,72530400090471,72530400091
02OF010,QC,45.478061676025300,-71.953056335449200,72530400110024,72530400114
02OF009,QC,45.474998474121100,-71.938331604003900,72530400120061,72530400121
02OE005,QC,45.403060913085900,-71.887222290039100,72530400130021,72530400131
02OE043,QC,45.366668701171900,-71.850830078125000,72530400130291,72530400131
02OE004,QC,45.446388244628800,-71.766387939453000,72530400140191,72530400141
02OE013,QC,45.467498779296900,-71.654998779296900,72530400160071,72530400161
02OE007,QC,45.499439239502000,-71.617782592773300,72530400180011,72530400181
02OE003,QC,45.580558776855400,-71.564720153808500,72530400190111,72530400191
02OE062,QC,45.658611297607400,-71.468612670898300,72530400200471,72530400201
02OE017,QC,45.661941528320200,-71.463890075683500,72530400210014,72530400214
02OE066,QC,45.737499237060400,-71.421669006347600,72530400240133,72530400243
02OE071,QC,45.748889923095700,-71.410827636718800,72530400250011,72530400251
02OE074,QC,45.752899169921900,-71.410003662109400,72530400250021,72530400251
02OE025,QC,45.760280609130900,-71.406387329101600,72530400260014,72530400264
02OE001,QC,45.940830230712800,-71.281112670898300,72530400280461,72530400281
02OE024,QC,45.944999694824100,-71.278327941894500,72530400290014,72530400294
02OE016,QC,45.621669769287100,-71.393333435058500,72530400350651,72530400351
02OE032,QC,45.580558776855400,-71.386672973632700,72530400360021,72530400361
02OE006,QC,45.405559539794900,-71.894172668457000,72530400390024,72530400394
02OE059,QC,45.342498779296900,-71.993606567382700,72530400460014,72530400464
02OG020,QC,45.677780151367200,-72.913063049316400,72530400550451,72530400551
02OG047,QC,45.621940612792900,-72.936111450195200,72530400560281,72530400561
02OG010,QC,45.621669769287100,-72.939437866210800,72530400560291,72530400561
02OG043,QC,45.621109008789000,-72.945556640624900,72530400560321,72530400561
02OG005,QC,45.621391296386600,-72.950828552246000,72530400560341,72530400561
02OJ032,QC,46.049999237060400,-73.120002746582000,72530600010033,72530600013
02OJ022,QC,46.046939849853500,-73.116111755371000,72530600010053,72530600013
02OJ003,QC,45.864440917968800,-73.146392822265500,72530600030351,72530600031
02OJ031,QC,45.569999694824100,-73.199996948242200,72530600050101,72530600051
02OJ007,QC,45.398471832275300,-73.258438110351600,72530600080293,72530600083
02OJ012,QC,45.394718170166000,-73.256111145019500,72530600080303,72530600083
02OJ001,QC,45.313331604003800,-73.251670837402300,72530600100223,72530600103
02OJ016,QC,45.302310943603500,-73.250122070312500,72530600100293,72530600103
02OJ036,QC,45.077201843261600,-73.325599670410100,72530600130343,72530600133
02OJ006,QC,45.064998626708900,-73.320556640624900,72530600130393,72530600133
02OJ027,QC,45.996109008789000,-73.174438476562500,72530700020121,72530700021
02OB011,QC,45.959411621093800,-73.214591979980400,72530700020391,72530700021
02OA096,QC,45.707778930664000,-73.458892822265500,72530800010021,72530800011
02OA076,QC,45.680828094482400,-73.548057556152300,72530800030151,72530800031
02OA020,QC,45.652500152587800,-73.600830078124900,72530800030411,72530800031
02OA075,QC,45.611938476562400,-73.641670227050700,72530800030681,72530800031
02OA072,QC,45.589439392089800,-73.657783508300700,72530800040113,72530800043
02OA006,QC,45.556938171386600,-73.676109313964800,72530800040303,72530800043
02OA002,QC,45.533889770507700,-73.730003356933500,72530800050013,72530800053
02OA036,QC,45.508888244628800,-73.793609619140500,72530800050323,72530800053
02OA019,QC,45.515560150146400,-73.813606262207000,72530800050403,72530800053
02OA018,QC,45.519718170166000,-73.834716796875000,72530800050493,72530800053
02OA004,QC,45.518329620361200,-73.842498779296800,72530800050523,72530800053
02OA069,QC,45.479721069335900,-73.874443054199200,72530800080223,72530800083
02OB004,QC,45.717498779296900,-73.483886718750000,72530800100061,72530800101
02OB006,QC,45.825279235839800,-73.423057556152300,72530800110321,72530800111
02OB039,QC,45.838058471679700,-73.414436340332000,72530800110411,72530800111
02OA088,QC,45.693061828613300,-73.649436950683500,72530800140531,72530800141
02OA003,QC,45.662940979003800,-73.752159118652300,72530800150371,72530800151
02OA102,QC,45.540561676025300,-73.886672973632700,72530800160841,72530800161
02OA015,QC,45.540828704833900,-73.881393432617200,72530800160851,72530800161
02OA035,QC,45.541671752929700,-73.873062133789100,72530800160871,72530800161
02OA065,QC,45.533329010009800,-73.882781982421900,72530800170013,72530800173
02OA047,QC,45.528610229492200,-73.542778015136700,72530900020531,72530900021
02OA016,QC,45.415008544921900,-73.623161315917900,72530900050193,72530900053
02OA017,QC,45.420280456542900,-73.651939392089800,72530900050323,72530900053
02OA040,QC,45.431110382080000,-73.671112060546800,72530900050403,72530900053
02OA012,QC,45.361671447753800,-73.748062133789100,72530900080261,72530900081
02OA054,QC,45.331939697265500,-73.761940002441400,72530900080491,72530900081
02OA001,QC,45.286109924316300,-73.802780151367200,72530900090211,72530900091
02OA034,QC,45.253330230712800,-73.800277709960800,72530900090421,72530900091
02LB035,QC,45.530941009521400,-74.351310729980400,72541000060093,72541000063
02LB025,QC,45.568061828613300,-74.379722595214800,72541000060323,72541000063
02LB026,QC,45.569438934326200,-74.383331298828000,72541000060343,72541000063
02LB024,QC,45.569999694824100,-74.392776489257700,72541000060373,72541000063
02LB010,ON,45.521389007568400,-75.412498474121000,72541000150323,72541000153
02LC029,QC,45.736389160156200,-74.689720153808500,72541000170661,72541000171
02LC002,QC,45.773330688476500,-74.683891296386700,72541000170881,72541000171
02LC028,QC,45.970001220703000,-74.634719848632700,72541000190551,72541000191
02LC004,QC,46.280830383300800,-74.735832214355400,72541000220701,72541000221
02LC007,QC,46.353889465332000,-74.779441833496000,72541000230371,72541000231
02LB005,ON,45.517059326171900,-74.978218078613200,72541000280151,72541000281
02LB029,ON,45.455829620361200,-74.942222595214800,72541000280831,72541000281
02LB030,ON,45.426391601562400,-75.050559997558500,72541000290521,72541000291
02LB015,ON,45.395000457763700,-75.065559387207000,72541000290761,72541000291
02LB014,ON,45.321670532226500,-75.092781066894500,72541000300731,72541000301
02LB013,ON,45.317081451416000,-75.091438293457000,72541000300751,72541000301
02LC022,QC,45.566108703613300,-74.335830688476600,72541000330301,72541000331
02OA033,QC,45.402248382568400,-73.947921752929700,72541000350553,72541000353
02OA013,QC,45.404651641845700,-73.956642150878900,72541000350593,72541000353
02LH030,QC,45.499168395996100,-75.764167785644500,72544000020023,72544000023
02LH006,QC,45.645278930664000,-75.919441223144500,72544000050451,72544000051
02LH009,QC,45.809440612792900,-75.931938171386700,72544000070014,72544000074
02LH007,QC,46.211391448974600,-75.940277099609400,72544000150691,72544000151
02LH008,QC,46.336940765380900,-75.946937561035100,72544000160841,72544000161
02LH001,QC,46.382778167724600,-75.966110229492200,72544000170221,72544000171
02LG006,QC,46.711391448974600,-75.982498168945200,72544000250054,72544000254
02LG007,QC,46.717781066894500,-75.984169006347600,72544000260024,72544000264
02LG005,QC,47.083610534667900,-75.753608703613200,72544000340683,72544000343
02LA015,QC,45.431419372558600,-75.706169128417900,72545000020083,72545000023
02LA003,ON,45.426391601562400,-75.698333740234400,72545000020103,72545000023
02LA028,ON,45.421028137207000,-75.718109130859400,72545000030024,72545000034
02LA019,QC,45.420829772949100,-75.724998474121000,72545000040023,72545000043
02KF004,QC,45.516670227050800,-76.230560302734400,72545000080343,72545000083
02KF009,ON,45.474998474121100,-76.239166259765500,72545000080533,72545000083
02KF002,ON,45.416671752929700,-76.250000000000000,72545000150041,72545000151
02KF006,ON,45.176330566406200,-76.123466491699200,72545000210041,72545000211
02KF001,ON,45.053279876708900,-76.286079406738200,72545000250151,72545000251
02KF019,ON,44.971939086914000,-76.538749694824200,72545000300023,72545000303
02LA027,ON,45.439918518066300,-75.692939758300700,72545000330011,72545000331
02LA013,ON,45.387779235839800,-75.674438476562500,72545000330391,72545000331
02LA004,ON,45.381500244140500,-75.696968078613200,72545000330491,72545000331
02LA012,ON,45.248989105224600,-75.704132080078000,72545000340531,72545000341
02LA010,ON,45.046390533447300,-75.688888549804700,72545000360481,72545000361
02LA011,ON,44.949951171875000,-75.819122314453100,72545000440014,72545000444
02LA018,ON,44.917781829833900,-75.838607788085800,72545000470024,72545000474
02LA009,ON,44.892780303955000,-76.056106567382700,72545000590024,72545000594
02LA005,ON,44.890560150146400,-76.062500000000000,72545000600014,72545000604
02LA014,ON,44.848331451416000,-76.141113281250000,72545000620033,72545000623
02KC012,ON,45.444438934326200,-76.352783203124900,72546000010063,72546000013
02KE004,ON,45.405559539794900,-76.393608093261700,72546000030283,72546000033
02KE002,ON,45.406391143798800,-76.444442749023300,72546000030463,72546000033
02KE005,ON,45.406940460205000,-76.507781982421900,72546000050024,72546000054
02KE003,ON,45.304168701171900,-76.708328247070200,72546000070143,72546000073
02KD004,ON,45.328079223632700,-77.515502929687500,72546000200711,72546000201
02KD007,ON,45.416389465332000,-77.788063049316400,72546000290014,72546000294
02KC011,QC,45.610279083252000,-76.670829772949200,72547100060163,72547100063
02KC017,QC,45.661109924316300,-76.630561828613200,72547100100363,72547100103
02KC005,ON,45.895000457763700,-76.911666870117200,72547300010461,72547300011
02KC013,ON,45.829170227050800,-77.117218017578000,72547500060323,72547500063
02KB001,ON,45.886581420898400,-77.312881469726600,72547600020341,72547600021
02KA002,ON,46.183330535888700,-77.697776794433500,72547700070014,72547700074
02JE012,ON,46.377780914306500,-78.723327636718800,72547700180343,72547700183
02JE003,ON,46.666671752929700,-79.083328247070200,72547700200893,72547700203
02JE032,ON,46.700141906738300,-79.098587036132700,72547700210183,72547700213
02JE024,ON,46.707641601562400,-79.101417541503900,72547700210233,72547700213
02JE025,QC,46.718441009521400,-79.105026245117200,72547700210293,72547700213
02JE033,ON,46.852558135986200,-79.238220214843800,72547700230103,72547700233
02JE013,ON,46.320419311523400,-78.710777282714800,72547700240033,72547700243
02JE014,ON,46.301231384277300,-78.878601074218800,72547700260031,72547700261
02JE020,ON,46.298889160156200,-78.907218933105400,72547700260151,72547700261
02KJ004,QC,46.345829010009800,-77.815559387207000,72547700310081,72547700311
02JB021,QC,47.599998474121100,-79.454170227050700,72549300020161,72549300021
02JB001,QC,47.591388702392500,-79.297782897949200,72549300040661,72549300041
02JB008,QC,47.591388702392500,-79.294998168945200,72549300040671,72549300041
02JB017,QC,47.552608489990100,-79.235473632812500,72549300070013,72549300073
02JB011,QC,47.570190429687500,-79.174530029296800,72549500010083,72549500013
02JB013,QC,48.366668701171900,-78.853332519531100,72549600090081,72549600091
02JB002,QC,47.928890228271400,-78.636940002441400,72549700010101,72549700011
02JB006,QC,47.933330535888700,-78.577217102050700,72549700020113,72549700023
02JB005,QC,47.768329620361200,-78.310562133789100,72549700050951,72549700051
02JB009,QC,47.842498779296900,-77.548889160156100,72549700270651,72549700271
02MC020,QC,45.320278167724600,-73.916107177734400,72551000020103,72551000023
02MC010,QC,45.299999237060400,-73.908332824707000,72551000040053,72551000043
02MC019,QC,45.299720764160100,-73.930557250976600,72551000040123,72551000043
02MC002,ON,45.005828857421900,-74.795280456542900,72551000160014,72551000164
02MB005,ON,44.840560913085900,-75.309722900390500,72551000240303,72551000243
02MB008,ON,44.822311401367200,-75.320922851562500,72551000270093,72551000273
02MB007,ON,44.586891174316300,-75.681999206542900,72551000320453,72551000323
02MC018,QC,45.308330535888700,-74.069442749023300,72551001890133,72551001893
02MC017,QC,45.296390533447300,-74.166671752929700,72551001890543,72551001893
02MC021,QC,45.272499084472600,-74.181671142578000,72551001890683,72551001893
02HM008,ON,44.217498779296900,-76.517501831054700,72552000030343,72552000033
02HK010,ON,44.123771667480400,-77.591812133789100,72552000110024,72552000114
02HK014,ON,44.173889160156200,-77.589172363281100,72552000170033,72552000173
02HK012,ON,44.269439697265500,-77.582778930664100,72552000220423,72552000223
02HK019,ON,44.266918182372900,-77.593856811523300,72552000230014,72552000234
02HK018,ON,44.265171051025300,-77.598922729492200,72552000240013,72552000243
02HK004,ON,44.263889312744000,-77.602783203124900,72552000240033,72552000243
02HK002,ON,44.370559692382700,-77.778327941894500,72552000440014,72552000444
02HK902,ON,44.371971130371100,-77.777420043945200,72552000440024,72552000444
02HJ010,ON,44.258609771728500,-78.334442138671900,72552000540351,72552000541
02HJ001,ON,44.302780151367200,-78.321388244628900,72552000580021,72552000581
02HJ002,ON,44.422248840332000,-78.275749206542900,72552000690023,72552000693
02HK003,ON,44.481571197509800,-77.684799194335800,72552000780251,72552000781
02HL001,ON,44.253730773925800,-77.418830871582000,72552000960011,72552000961
02HL104,ON,44.407501220703000,-77.309722900390500,72552001010351,72552001011
